product_id,effective_date,price
364401,2024-07-16,0.97
364401,2025-10-19,1.0
364504,2021-03-26,0.96
364504,2025-06-08,1.0
364592,2021-07-25,0.83
364592,2022-12-30,0.92
364592,2023-06-15,0.96
364592,2024-10-24,0.99
364592,2025-04-18,1.0
364782,2021-01-25,0.86
364782,2022-03-01,0.94
364782,2023-12-02,0.99
364782,2025-11-08,1.0
364934,2021-10-12,0.86
364934,2022-07-02,0.95
364934,2025-01-10,1.0
365097,2021-10-05,0.87
365097,2022-06-14,0.93
365097,2023-04-26,0.95
365097,2024-12-30,1.0
365289,2021-09-30,0.88
365289,2022-02-24,0.97
365289,2024-12-04,0.98
365289,2025-03-12,1.0
365590,2021-01-28,0.89
365590,2022-10-31,0.95
365590,2023-06-14,0.97
365590,2024-12-22,0.98
365590,2025-11-18,1.0
365626,2021-02-22,0.86
365626,2022-05-28,0.93
365626,2023-06-11,0.96
365626,2024-08-20,0.98
365626,2025-07-01,1.0
365668,2021-10-16,0.88
365668,2022-12-31,0.96
365668,2023-02-23,0.98
365668,2024-01-18,1.0
365748,2021-07-13,0.85
365748,2022-06-18,0.94
365748,2023-12-13,0.96
365748,2024-12-20,1.0
365753,2021-08-18,0.92
365753,2024-10-07,0.96
365753,2025-01-06,1.0
366214,2021-10-02,0.95
366214,2024-04-02,1.0
366236,2021-09-13,0.89
366236,2022-12-23,0.97
366236,2023-10-09,1.0
366345,2021-03-29,0.84
366345,2022-04-29,0.93
366345,2023-01-08,0.98
366345,2024-10-14,1.0
366394,2021-11-21,0.88
366394,2022-02-26,0.94
366394,2024-06-25,0.96
366394,2025-12-31,1.0
366425,2021-08-29,0.94
366425,2023-01-04,0.98
366425,2025-06-28,1.0
366458,2021-03-14,0.88
366458,2022-04-19,0.95
366458,2023-10-21,0.98
366458,2025-11-26,1.0
366532,2021-12-25,0.85
366532,2022-02-14,0.91
366532,2023-06-13,0.95
366532,2025-02-19,1.0
366705,2021-06-10,0.85
366705,2022-11-14,0.93
366705,2023-09-10,0.96
366705,2025-03-04,1.0
366744,2021-11-13,0.82
366744,2022-03-01,0.89
366744,2023-11-03,0.94
366744,2024-07-30,0.99
366744,2025-01-24,1.0
366898,2021-04-07,0.93
366898,2022-12-13,0.99
366898,2025-04-14,1.0
366917,2021-12-18,0.83
366917,2022-07-05,0.91
366917,2023-01-04,0.93
366917,2024-05-22,0.96
366917,2025-08-22,1.0
367004,2021-03-17,0.8
367004,2022-10-27,0.89
367004,2023-02-02,0.93
367004,2024-05-28,0.96
367004,2025-08-31,1.0
367029,2021-05-05,0.97
367029,2023-06-10,0.99
367029,2025-06-09,1.0
367082,2021-03-13,0.81
367082,2022-09-14,0.89
367082,2023-04-25,0.95
367082,2024-01-20,1.0
367145,2021-04-19,0.93
367145,2023-07-26,0.96
367145,2024-04-17,1.0
367198,2021-12-04,0.85
367198,2022-08-05,0.93
367198,2023-07-04,0.97
367198,2024-01-07,0.98
367198,2025-06-28,1.0
367366,2021-01-14,0.82
367366,2022-04-11,0.91
367366,2023-12-06,0.94
367366,2024-01-22,0.95
367366,2025-07-23,1.0
367499,2021-03-14,0.8
367499,2022-08-29,0.87
367499,2023-07-21,0.91
367499,2024-10-16,0.95
367499,2025-11-08,1.0
367585,2021-06-05,0.9
367585,2022-01-23,0.98
367585,2023-09-16,0.99
367585,2025-11-24,1.0
367593,2021-01-04,0.85
367593,2022-07-25,0.92
367593,2023-08-03,0.96
367593,2024-10-17,0.98
367593,2025-01-30,1.0
367741,2021-11-03,0.81
367741,2022-03-16,0.89
367741,2023-07-11,0.94
367741,2024-06-15,0.97
367741,2025-06-27,1.0
367780,2021-12-09,0.89
367780,2022-10-25,0.95
367780,2024-04-24,0.97
367780,2025-02-23,1.0
367866,2021-07-01,0.9
367866,2023-10-26,0.92
367866,2024-11-15,0.96
367866,2025-12-08,1.0
367889,2021-05-08,0.83
367889,2022-03-18,0.92
367889,2023-08-13,0.97
367889,2024-11-07,0.98
367889,2025-10-21,1.0
367895,2021-11-26,0.93
367895,2022-09-16,1.0
368061,2021-10-22,0.92
368061,2022-07-03,1.0
368102,2021-11-23,0.84
368102,2022-10-09,0.92
368102,2024-12-08,0.95
368102,2025-03-10,1.0
368185,2021-03-28,0.95
368185,2023-03-13,0.98
368185,2024-10-11,1.0
368460,2021-07-19,0.84
368460,2022-04-27,0.92
368460,2023-06-30,0.96
368460,2025-06-12,1.0
368490,2021-04-11,0.86
368490,2022-11-01,0.95
368490,2023-05-16,1.0
368553,2021-07-08,0.82
368553,2022-08-17,0.89
368553,2023-08-03,0.93
368553,2024-08-25,0.97
368553,2025-10-25,1.0
368563,2021-04-21,0.88
368563,2022-10-24,0.95
368563,2024-11-26,0.98
368563,2025-03-25,1.0
368933,2021-03-18,0.86
368933,2022-03-01,0.96
368933,2023-06-03,0.98
368933,2025-02-21,1.0
368938,2021-06-03,0.9
368938,2022-02-04,0.97
368938,2023-04-21,1.0
368980,2021-07-19,0.84
368980,2022-02-05,0.91
368980,2023-06-12,0.94
368980,2024-12-11,0.96
368980,2025-12-27,1.0
369013,2021-07-11,0.83
369013,2022-02-09,0.91
369013,2023-11-09,0.95
369013,2024-05-30,0.99
369013,2025-09-03,1.0
369041,2021-10-13,0.89
369041,2022-01-27,0.95
369041,2023-08-27,0.99
369041,2024-07-18,1.0
369390,2021-11-27,0.86
369390,2022-09-18,0.95
369390,2023-04-30,0.98
369390,2025-02-18,1.0
369545,2021-10-15,0.84
369545,2022-10-17,0.9
369545,2023-11-30,0.95
369545,2024-01-15,1.0
369636,2021-09-11,0.82
369636,2022-03-26,0.88
369636,2023-05-20,0.93
369636,2024-05-17,0.96
369636,2025-04-30,1.0
369675,2021-02-16,0.83
369675,2022-08-22,0.92
369675,2023-09-02,0.96
369675,2024-01-01,1.0
369726,2021-06-09,0.82
369726,2022-04-14,0.9
369726,2023-03-12,0.95
369726,2025-12-26,1.0
369811,2021-10-27,0.89
369811,2022-10-21,0.95
369811,2023-11-04,1.0
370134,2021-06-21,0.91
370134,2022-08-05,0.97
370134,2023-08-31,0.98
370134,2025-12-07,1.0
370217,2021-10-16,0.84
370217,2022-04-01,0.91
370217,2023-02-16,0.95
370217,2025-05-22,1.0
370235,2021-11-10,0.93
370235,2023-05-12,0.95
370235,2024-12-27,0.96
370235,2025-08-24,1.0
370291,2021-08-02,0.87
370291,2022-05-25,0.96
370291,2023-03-22,0.98
370291,2024-06-06,1.0
370399,2021-12-27,0.82
370399,2022-03-21,0.89
370399,2023-09-02,0.94
370399,2024-10-01,0.97
370399,2025-04-22,1.0
370407,2021-12-07,0.97
370407,2024-09-04,0.98
370407,2025-03-21,1.0
370606,2021-04-27,0.87
370606,2022-10-26,0.97
370606,2025-11-19,1.0
370631,2021-01-21,0.91
370631,2023-05-30,0.96
370631,2024-05-19,1.0
370671,2021-03-26,0.85
370671,2022-12-05,0.93
370671,2023-06-05,0.95
370671,2024-12-16,0.98
370671,2025-10-28,1.0
370685,2021-02-21,0.81
370685,2022-09-18,0.9
370685,2023-01-19,0.93
370685,2024-03-26,0.97
370685,2025-08-25,1.0
370697,2021-08-21,0.91
370697,2023-05-13,0.93
370697,2024-10-15,0.98
370697,2025-10-03,1.0
370778,2021-12-29,0.87
370778,2022-10-15,0.95
370778,2023-07-06,0.99
370778,2024-02-27,1.0
370851,2021-12-16,0.87
370851,2022-12-30,0.96
370851,2025-08-17,1.0
371020,2021-01-26,0.83
371020,2022-04-17,0.89
371020,2023-03-11,0.91
371020,2024-09-23,0.96
371020,2025-09-03,1.0
371028,2021-04-01,0.86
371028,2022-10-03,0.94
371028,2023-12-26,1.0
371062,2021-08-24,0.82
371062,2022-09-02,0.91
371062,2023-02-17,0.95
371062,2024-07-31,1.0
371124,2021-09-10,0.95
371124,2023-11-10,0.97
371124,2025-06-09,1.0
371240,2021-01-06,0.87
371240,2023-05-08,0.91
371240,2024-11-22,0.96
371240,2025-03-27,1.0
371250,2021-05-30,0.83
371250,2022-09-29,0.9
371250,2023-07-25,0.94
371250,2024-06-12,0.99
371250,2025-12-15,1.0
371887,2021-06-07,0.82
371887,2022-06-12,0.88
371887,2023-12-31,0.91
371887,2024-10-21,0.95
371887,2025-08-26,1.0
371933,2021-08-22,0.85
371933,2022-10-01,0.94
371933,2023-12-19,1.0
372000,2021-02-19,0.86
372000,2022-03-28,0.93
372000,2024-10-14,0.96
372000,2025-10-26,1.0
372263,2021-02-25,0.86
372263,2022-11-06,0.95
372263,2023-04-01,0.97
372263,2025-12-18,1.0
372324,2021-04-04,0.84
372324,2022-11-02,0.92
372324,2023-06-11,0.96
372324,2025-04-17,1.0
372610,2021-08-31,0.84
372610,2022-07-21,0.93
372610,2024-11-19,0.97
372610,2025-12-21,1.0
373231,2021-08-17,0.89
373231,2023-11-30,0.93
373231,2024-01-13,0.98
373231,2025-05-13,1.0
373379,2021-08-19,0.87
373379,2023-06-26,0.91
373379,2024-08-21,0.95
373379,2025-11-06,1.0
373451,2021-12-02,0.9
373451,2023-02-17,0.94
373451,2024-07-26,0.95
373451,2025-03-28,1.0
373474,2021-11-26,0.88
373474,2022-07-30,0.95
373474,2023-04-13,0.99
373474,2024-12-11,1.0
373483,2021-10-18,0.86
373483,2022-11-16,0.92
373483,2023-08-15,0.95
373483,2024-05-29,1.0
373559,2021-10-14,0.84
373559,2022-10-30,0.92
373559,2023-01-17,0.96
373559,2024-03-28,1.0
373608,2021-01-06,0.83
373608,2022-03-14,0.89
373608,2023-01-08,0.92
373608,2024-05-19,0.96
373608,2025-01-24,1.0
373611,2021-12-17,0.91
373611,2022-12-05,0.98
373611,2024-12-08,1.0
373693,2021-12-01,0.92
373693,2023-07-08,0.97
373693,2025-04-26,1.0
373761,2021-06-29,0.86
373761,2022-07-03,0.94
373761,2024-08-06,0.98
373761,2025-11-01,1.0
373918,2021-04-04,0.82
373918,2022-11-24,0.89
373918,2023-11-10,0.94
373918,2024-08-11,0.95
373918,2025-07-09,1.0
373979,2021-12-22,0.9
373979,2022-12-25,0.96
373979,2023-10-01,1.0
374004,2021-07-14,0.83
374004,2022-07-08,0.89
374004,2023-06-09,0.91
374004,2024-12-28,0.95
374004,2025-08-15,1.0
374041,2021-07-14,0.87
374041,2022-04-28,0.93
374041,2024-12-02,0.95
374041,2025-02-05,1.0
374130,2021-06-22,0.82
374130,2022-05-21,0.89
374130,2023-02-09,0.94
374130,2024-04-18,0.97
374130,2025-06-18,1.0
374139,2021-01-16,0.87
374139,2022-11-26,0.95
374139,2023-07-13,1.0
374142,2021-05-22,0.97
374142,2023-04-06,1.0
374159,2021-09-23,0.98
374159,2025-10-23,1.0
374164,2021-11-30,0.85
374164,2022-12-16,0.92
374164,2023-03-02,0.95
374164,2024-01-26,1.0
374193,2021-08-21,0.87
374193,2022-07-20,0.95
374193,2024-03-30,0.99
374193,2025-09-19,1.0
374388,2021-08-13,0.85
374388,2022-10-28,0.94
374388,2023-04-07,0.96
374388,2024-07-09,0.97
374388,2025-10-21,1.0
374537,2021-04-11,0.87
374537,2022-02-15,0.93
374537,2023-04-14,0.95
374537,2024-05-05,0.97
374537,2025-06-02,1.0
374559,2021-06-06,0.94
374559,2023-10-26,0.97
374559,2025-08-24,1.0
374582,2021-02-03,0.86
374582,2022-02-18,0.92
374582,2023-06-09,0.97
374582,2024-05-26,0.98
374582,2025-11-26,1.0
374667,2021-03-26,0.82
374667,2022-04-11,0.9
374667,2023-02-27,0.94
374667,2024-07-14,0.98
374667,2025-12-17,1.0
374795,2021-09-17,0.9
374795,2023-04-19,0.95
374795,2024-09-29,1.0
374903,2021-12-17,0.89
374903,2022-04-19,0.95
374903,2024-12-17,0.98
374903,2025-08-04,1.0
375110,2021-12-18,0.82
375110,2022-06-09,0.9
375110,2023-10-04,0.93
375110,2024-07-17,0.98
375110,2025-11-09,1.0
375145,2021-06-03,0.97
375145,2024-04-09,0.99
375145,2025-12-01,1.0
375235,2021-01-16,0.94
375235,2024-03-16,0.98
375235,2025-05-27,1.0
375305,2021-12-09,0.89
375305,2022-02-13,0.96
375305,2024-10-19,1.0
375329,2021-05-15,0.87
375329,2022-06-06,0.94
375329,2023-03-14,1.0
375361,2021-01-26,0.93
375361,2023-06-30,0.95
375361,2024-06-16,0.96
375361,2025-06-22,1.0
375449,2021-11-14,0.97
375449,2025-10-14,1.0
375614,2021-02-10,0.92
375614,2022-11-25,0.99
375614,2025-12-20,1.0
375734,2021-02-14,0.92
375734,2022-07-24,0.99
375734,2024-12-08,1.0
376135,2021-09-03,0.82
376135,2022-03-30,0.9
376135,2023-10-10,0.95
376135,2024-11-22,1.0
376379,2021-08-21,0.9
376379,2023-05-04,0.95
376379,2024-03-07,0.97
376379,2025-08-19,1.0
376395,2021-08-27,0.83
376395,2022-09-20,0.9
376395,2023-11-15,0.93
376395,2024-09-14,0.95
376395,2025-06-05,1.0
376507,2021-09-11,0.85
376507,2022-12-06,0.94
376507,2023-10-06,0.98
376507,2024-09-03,0.99
376507,2025-01-18,1.0
376549,2021-11-15,0.89
376549,2022-01-02,0.99
376549,2025-07-25,1.0
376661,2021-08-02,0.9
376661,2023-05-27,0.95
376661,2024-11-28,0.97
376661,2025-06-06,1.0
376693,2021-08-14,0.84
376693,2022-03-09,0.9
376693,2023-03-07,0.94
376693,2024-12-07,0.98
376693,2025-12-07,1.0
376696,2021-02-10,0.92
376696,2023-02-27,0.96
376696,2024-03-17,1.0
376808,2021-04-11,0.93
376808,2024-05-16,0.95
376808,2025-12-26,1.0
377040,2021-05-12,0.87
377040,2022-09-12,0.94
377040,2023-02-21,0.99
377040,2025-08-13,1.0
377058,2021-12-05,0.86
377058,2022-07-26,0.92
377058,2023-09-30,0.95
377058,2024-02-06,1.0
377247,2021-03-09,0.8
377247,2022-07-24,0.89
377247,2023-04-19,0.94
377247,2024-01-19,0.95
377247,2025-04-06,1.0
377347,2021-05-03,0.88
377347,2022-04-27,0.95
377347,2023-05-20,0.98
377347,2025-09-24,1.0
377650,2021-11-01,0.87
377650,2022-04-06,0.96
377650,2023-07-20,0.99
377650,2025-04-08,1.0
377704,2021-11-01,0.87
377704,2022-01-06,0.96
377704,2024-12-23,1.0
377892,2021-04-07,0.83
377892,2022-02-16,0.89
377892,2023-09-23,0.92
377892,2024-08-23,0.97
377892,2025-09-12,1.0
377995,2021-02-02,0.84
377995,2022-05-21,0.92
377995,2023-03-11,0.94
377995,2024-10-06,0.96
377995,2025-05-25,1.0
378049,2021-02-08,0.85
378049,2022-03-31,0.92
378049,2023-06-19,0.97
378049,2024-01-17,0.99
378049,2025-02-08,1.0
378118,2021-01-29,0.88
378118,2022-08-20,0.96
378118,2025-11-09,1.0
378262,2021-09-26,0.92
378262,2023-09-30,0.95
378262,2024-10-29,0.96
378262,2025-12-10,1.0
378362,2021-09-02,0.84
378362,2022-07-31,0.92
378362,2024-03-31,0.95
378362,2025-11-19,1.0
378433,2021-05-27,0.87
378433,2022-06-09,0.94
378433,2023-06-23,0.96
378433,2024-07-01,1.0
378450,2021-06-28,0.85
378450,2022-11-11,0.92
378450,2023-11-05,0.97
378450,2025-01-26,1.0
378770,2021-01-15,0.9
378770,2023-04-12,0.96
378770,2025-02-19,1.0
379129,2021-09-15,0.85
379129,2022-05-21,0.91
379129,2023-05-18,0.95
379129,2024-02-18,0.99
379129,2025-10-25,1.0
379198,2021-09-14,0.82
379198,2022-10-17,0.88
379198,2023-08-21,0.92
379198,2024-02-13,0.97
379198,2025-03-02,1.0
379261,2021-03-03,0.84
379261,2022-05-08,0.9
379261,2023-11-04,0.95
379261,2024-08-01,0.96
379261,2025-11-21,1.0
379413,2021-03-02,0.91
379413,2023-04-19,0.96
379413,2025-09-26,1.0
379528,2021-04-25,0.89
379528,2023-05-05,0.92
379528,2024-03-28,0.97
379528,2025-06-16,1.0
379712,2021-03-29,0.84
379712,2022-10-09,0.93
379712,2024-05-24,0.95
379712,2025-07-17,1.0
379813,2021-01-25,0.81
379813,2022-12-29,0.89
379813,2023-12-26,0.92
379813,2024-02-04,0.97
379813,2025-02-14,1.0
379923,2021-02-07,0.86
379923,2022-01-10,0.96
379923,2024-03-10,1.0
379984,2021-12-21,0.83
379984,2022-01-04,0.92
379984,2023-11-20,0.94
379984,2024-04-10,0.97
379984,2025-09-12,1.0
380100,2021-10-06,0.81
380100,2022-08-09,0.87
380100,2023-01-22,0.9
380100,2024-04-05,0.95
380100,2025-12-12,1.0
380211,2021-02-15,0.82
380211,2022-09-16,0.89
380211,2023-10-05,0.94
380211,2024-10-29,0.99
380211,2025-08-08,1.0
380533,2021-10-16,0.88
380533,2022-02-07,0.95
380533,2023-04-06,0.98
380533,2025-03-14,1.0
380688,2021-06-28,0.92
380688,2022-10-08,1.0
380774,2021-08-07,0.92
380774,2023-07-18,0.97
380774,2024-01-25,0.99
380774,2025-06-23,1.0
381063,2021-10-02,0.86
381063,2022-06-11,0.92
381063,2023-04-15,0.98
381063,2024-09-19,1.0
381069,2021-10-01,0.87
381069,2022-01-15,0.95
381069,2023-07-23,1.0
381086,2021-07-24,0.91
381086,2022-10-20,1.0
381110,2021-07-14,0.9
381110,2023-02-16,0.93
381110,2024-12-11,0.96
381110,2025-08-07,1.0
381159,2021-02-07,0.89
381159,2022-10-30,0.96
381159,2025-11-01,1.0
381200,2021-03-02,0.87
381200,2022-01-24,0.94
381200,2023-10-22,0.98
381200,2025-02-02,1.0
381274,2021-04-14,0.85
381274,2022-02-13,0.93
381274,2023-11-12,0.95
381274,2024-07-07,0.98
381274,2025-04-26,1.0
381441,2021-03-11,0.83
381441,2022-09-20,0.91
381441,2023-04-21,0.94
381441,2024-03-08,0.99
381441,2025-03-16,1.0
381569,2021-01-12,0.84
381569,2022-12-25,0.91
381569,2023-03-20,0.95
381569,2024-06-01,0.99
381569,2025-09-26,1.0
381630,2021-08-25,0.9
381630,2023-08-20,0.95
381630,2025-04-23,1.0
381640,2021-05-09,0.86
381640,2023-01-16,0.91
381640,2024-12-15,0.96
381640,2025-03-16,1.0
381933,2021-03-18,0.94
381933,2023-08-09,0.98
381933,2024-08-03,1.0
381984,2021-05-12,0.97
381984,2023-07-07,0.98
381984,2024-12-12,0.99
381984,2025-07-18,1.0
382092,2021-12-29,0.92
382092,2023-05-08,0.96
382092,2024-06-16,0.98
382092,2025-05-02,1.0
382114,2021-11-29,0.9
382114,2023-06-27,0.92
382114,2024-01-12,0.97
382114,2025-04-28,1.0
382361,2021-11-21,0.95
382361,2023-09-20,0.99
382361,2025-10-11,1.0
382383,2021-08-18,0.88
382383,2022-06-01,0.98
382383,2024-01-28,1.0
382597,2021-04-29,0.9
382597,2023-07-15,0.93
382597,2024-12-08,0.96
382597,2025-06-21,1.0
382623,2021-04-10,0.84
382623,2022-11-20,0.9
382623,2023-09-28,0.94
382623,2024-12-26,0.95
382623,2025-02-19,1.0
382780,2021-04-15,0.93
382780,2024-10-16,0.97
382780,2025-05-31,1.0
382905,2021-04-15,0.88
382905,2022-04-10,0.95
382905,2023-11-22,0.98
382905,2024-12-12,1.0
382927,2021-10-23,0.93
382927,2023-01-05,0.95
382927,2024-12-06,0.98
382927,2025-03-01,1.0
382996,2021-07-30,0.9
382996,2022-08-11,0.96
382996,2023-09-24,0.99
382996,2024-09-28,1.0
383154,2021-09-27,0.83
383154,2022-11-23,0.9
383154,2023-12-05,0.94
383154,2024-06-18,0.97
383154,2025-11-28,1.0
383192,2021-09-07,0.96
383192,2025-12-29,1.0
383311,2021-06-03,0.84
383311,2022-11-17,0.9
383311,2023-01-02,0.95
383311,2024-04-01,0.96
383311,2025-09-15,1.0
383385,2021-03-01,0.93
383385,2023-06-22,0.95
383385,2024-05-28,0.96
383385,2025-12-15,1.0
383393,2021-04-09,0.86
383393,2022-12-29,0.94
383393,2023-10-12,1.0
383831,2021-12-14,0.83
383831,2022-05-02,0.91
383831,2023-07-21,0.95
383831,2024-11-21,1.0
383857,2021-03-09,0.89
383857,2023-05-28,0.9
383857,2024-09-23,0.95
383857,2025-09-30,1.0
383898,2021-05-09,0.82
383898,2022-01-07,0.89
383898,2023-12-22,0.93
383898,2024-03-06,0.96
383898,2025-09-12,1.0
384007,2021-11-01,0.82
384007,2022-11-06,0.91
384007,2023-09-02,0.97
384007,2024-10-22,1.0
384329,2021-08-05,0.94
384329,2023-12-24,0.98
384329,2025-07-23,1.0
384392,2021-06-06,0.87
384392,2022-04-17,0.93
384392,2023-04-30,0.96
384392,2025-04-23,1.0
384397,2021-05-01,0.84
384397,2022-02-18,0.93
384397,2023-11-14,0.95
384397,2024-10-19,1.0
384506,2021-03-28,0.92
384506,2022-10-20,0.98
384506,2024-11-06,1.0
384540,2021-07-31,0.9
384540,2022-09-18,0.98
384540,2025-11-06,1.0
384650,2021-06-20,0.93
384650,2023-06-02,0.95
384650,2025-07-12,1.0
384697,2021-08-30,0.82
384697,2022-03-08,0.91
384697,2023-11-04,0.96
384697,2025-05-08,1.0
384818,2021-06-14,0.87
384818,2022-03-15,0.95
384818,2025-12-31,1.0
384865,2021-06-10,0.81
384865,2022-12-23,0.89
384865,2023-06-12,0.92
384865,2024-10-23,0.96
384865,2025-06-02,1.0
384947,2021-08-02,0.83
384947,2022-08-01,0.92
384947,2023-04-09,0.95
384947,2024-06-30,1.0
385017,2021-05-11,0.9
385017,2022-08-29,0.97
385017,2024-06-04,0.98
385017,2025-07-11,1.0
385026,2021-11-15,0.82
385026,2022-11-05,0.89
385026,2023-11-23,0.91
385026,2024-04-19,0.95
385026,2025-10-08,1.0
385105,2021-06-02,0.88
385105,2022-02-27,0.96
385105,2025-06-26,1.0
385110,2021-11-09,0.91
385110,2022-10-06,0.97
385110,2023-01-07,1.0
385271,2021-08-14,0.95
385271,2024-10-26,0.96
385271,2025-12-02,1.0
385332,2021-04-22,0.85
385332,2022-08-03,0.95
385332,2023-10-31,0.98
385332,2024-08-15,0.99
385332,2025-09-06,1.0
385404,2021-08-06,0.92
385404,2022-06-19,1.0
385574,2021-07-10,0.87
385574,2022-04-23,0.97
385574,2024-07-02,0.98
385574,2025-02-13,1.0
385631,2021-11-12,0.87
385631,2022-03-10,0.93
385631,2023-12-03,0.99
385631,2025-11-24,1.0
385667,2021-04-29,0.83
385667,2022-12-17,0.92
385667,2023-10-11,0.95
385667,2024-06-22,1.0
385790,2021-04-05,0.96
385790,2023-03-08,1.0
385810,2021-04-24,0.82
385810,2022-03-15,0.89
385810,2023-12-07,0.94
385810,2024-05-12,0.98
385810,2025-11-26,1.0
385813,2021-01-07,0.88
385813,2023-04-04,0.91
385813,2024-10-30,0.96
385813,2025-09-07,1.0
385834,2021-07-22,0.85
385834,2022-06-03,0.92
385834,2023-10-18,0.96
385834,2024-12-23,0.99
385834,2025-11-15,1.0
385849,2021-04-23,0.83
385849,2022-11-08,0.89
385849,2023-10-29,0.93
385849,2024-10-04,0.97
385849,2025-07-04,1.0
386091,2021-06-15,0.81
386091,2022-12-26,0.89
386091,2023-11-11,0.94
386091,2024-09-26,0.97
386091,2025-06-17,1.0
386181,2021-02-27,0.82
386181,2022-06-24,0.91
386181,2023-10-17,0.94
386181,2024-02-24,0.98
386181,2025-11-30,1.0
386190,2021-01-30,0.87
386190,2022-05-17,0.94
386190,2023-07-27,0.98
386190,2024-02-29,1.0
386285,2021-03-14,0.95
386285,2023-04-16,0.98
386285,2024-01-12,1.0
386312,2021-01-05,0.93
386312,2023-01-18,0.96
386312,2024-03-30,0.98
386312,2025-03-25,1.0
386351,2021-03-10,0.86
386351,2022-12-28,0.93
386351,2023-05-05,0.98
386351,2024-04-24,1.0
386429,2021-03-08,0.88
386429,2022-01-23,0.97
386429,2025-02-24,1.0
386803,2021-08-15,0.88
386803,2022-08-25,0.94
386803,2024-01-30,0.95
386803,2025-03-29,1.0
386828,2021-04-03,0.96
386828,2024-04-07,0.98
386828,2025-10-17,1.0
387235,2021-09-08,0.94
387235,2023-08-28,0.96
387235,2024-05-06,1.0
387428,2021-02-03,0.88
387428,2022-08-03,0.97
387428,2024-06-03,0.98
387428,2025-06-30,1.0
387494,2021-03-03,0.88
387494,2022-12-21,0.95
387494,2024-03-23,1.0
387700,2021-12-15,0.83
387700,2022-11-13,0.91
387700,2023-06-01,0.94
387700,2024-02-28,0.98
387700,2025-07-30,1.0
387709,2021-01-23,0.83
387709,2022-11-27,0.91
387709,2024-07-31,0.95
387709,2025-09-25,1.0
387881,2021-08-03,0.85
387881,2022-03-27,0.93
387881,2024-02-12,0.98
387881,2025-12-11,1.0
387889,2021-04-20,0.87
387889,2022-06-23,0.96
387889,2024-05-26,1.0
388070,2021-10-04,0.84
388070,2022-08-09,0.93
388070,2023-05-04,0.95
388070,2024-04-16,0.98
388070,2025-07-11,1.0
388174,2021-07-13,0.88
388174,2023-12-29,0.93
388174,2024-06-27,0.97
388174,2025-02-25,1.0
388251,2021-11-22,0.86
388251,2022-07-05,0.92
388251,2023-11-19,0.96
388251,2025-07-02,1.0
388346,2021-07-05,0.86
388346,2023-02-05,0.9
388346,2024-08-27,0.95
388346,2025-08-23,1.0
388348,2021-06-28,0.88
388348,2022-05-25,0.96
388348,2024-08-15,0.99
388348,2025-04-21,1.0
388442,2021-01-08,0.93
388442,2023-02-02,0.94
388442,2024-09-15,0.99
388442,2025-07-09,1.0
388473,2021-12-11,0.85
388473,2022-01-03,0.91
388473,2023-02-16,0.95
388473,2024-09-16,1.0
388499,2021-12-08,0.82
388499,2022-03-21,0.89
388499,2023-09-12,0.93
388499,2024-09-01,0.96
388499,2025-01-24,1.0
388545,2021-01-14,0.85
388545,2022-06-12,0.92
388545,2023-04-28,0.96
388545,2024-04-26,1.0
388589,2021-04-29,0.82
388589,2022-02-04,0.9
388589,2023-10-30,0.94
388589,2024-12-18,0.97
388589,2025-02-20,1.0
388609,2021-03-16,0.95
388609,2023-09-03,0.98
388609,2024-06-10,1.0
388632,2021-09-14,0.8
388632,2022-07-16,0.89
388632,2023-06-21,0.93
388632,2024-09-09,0.96
388632,2025-03-09,1.0
388763,2021-01-06,0.95
388763,2023-10-18,0.98
388763,2024-09-27,1.0
388783,2021-11-09,0.86
388783,2022-03-28,0.92
388783,2023-08-11,0.95
388783,2024-09-22,0.97
388783,2025-08-06,1.0
388793,2021-03-10,0.85
388793,2022-03-06,0.92
388793,2023-09-19,0.97
388793,2025-05-06,1.0
388895,2021-12-02,0.84
388895,2022-03-23,0.93
388895,2023-02-18,0.98
388895,2024-08-19,1.0
389020,2021-10-05,0.86
389020,2022-07-10,0.95
389020,2024-05-21,1.0
389058,2021-05-20,0.83
389058,2022-05-15,0.91
389058,2023-12-29,0.96
389058,2024-08-20,0.98
389058,2025-07-14,1.0
389092,2021-09-02,0.95
389092,2023-03-29,1.0
389141,2021-06-14,0.92
389141,2023-10-23,0.95
389141,2025-07-06,1.0
389193,2021-10-09,0.91
389193,2022-06-09,1.0
389224,2021-09-23,0.9
389224,2023-03-26,0.95
389224,2024-11-11,1.0
389248,2021-04-26,0.95
389248,2023-06-08,1.0
389668,2021-01-11,0.91
389668,2022-10-26,0.98
389668,2023-05-11,0.99
389668,2024-02-29,1.0
389835,2021-08-21,0.8
389835,2022-03-21,0.89
389835,2023-11-20,0.93
389835,2024-03-22,0.96
389835,2025-09-07,1.0
390098,2021-10-07,0.83
390098,2022-06-02,0.91
390098,2023-01-18,0.96
390098,2024-10-10,0.97
390098,2025-10-08,1.0
390125,2021-07-12,0.85
390125,2022-04-22,0.94
390125,2023-09-24,0.99
390125,2025-07-27,1.0
390151,2021-06-26,0.85
390151,2022-06-08,0.92
390151,2023-10-01,0.97
390151,2024-10-20,0.99
390151,2025-02-09,1.0
390192,2021-10-12,0.88
390192,2022-07-11,0.96
390192,2023-05-28,1.0
390297,2021-07-09,0.93
390297,2024-03-10,0.96
390297,2025-02-21,1.0
