customer_id,signup_date,birth_date,city,is_active
1330,2022-06-29,2010-07-10,Zamora,True
1331,2024-11-20,2002-07-15,Lucena,True
1332,2025-02-17,1940-06-22,Linares,True
1333,2023-04-16,1993-11-06,Girona,True
1334,2020-12-13,1959-11-23,Guadalajara,True
1335,2018-06-04,2004-12-30,Talavera de la Reina,False
1336,2022-06-30,1995-01-30,Bilbao,True
1337,2025-12-24,1993-08-07,Granada,False
1338,2019-12-19,1997-06-11,Valencia,True
1339,2020-04-06,1998-12-06,Mérida,True
1340,2018-05-18,2010-05-01,Getafe,True
1341,2025-10-31,1960-10-13,Murcia,True
1342,2018-05-28,1972-04-09,La Laguna,True
1343,2019-10-07,1947-10-16,Miranda de Ebro,True
1344,2021-12-17,2000-01-29,Barcelona,True
1345,2020-03-31,1986-06-13,El Ejido,True
1346,2018-10-09,1948-02-02,Lugo,True
1347,2024-04-09,1992-04-18,Albacete,True
1348,2021-02-06,1960-04-20,Móstoles,False
1349,2023-02-06,1976-03-28,Pontevedra,True
1350,2019-12-18,1976-07-10,Gandía,True
1351,2018-10-24,1985-02-20,Ponferrada,True
1352,2019-04-25,1986-01-18,Torrelavega,False
1353,2024-06-12,1962-06-10,Lleida,False
1354,2024-04-25,1983-05-22,Santander,True
1355,2023-02-23,2001-02-23,Reus,False
1356,2018-04-23,1983-03-29,Torremolinos,True
1357,2022-04-17,1996-11-05,Telde,True
1358,2020-07-30,1968-04-28,Badalona,False
1359,2023-10-17,1988-01-21,El Ejido,True
1360,2020-12-14,1962-04-09,León,True
1361,2025-07-22,2007-03-06,Zamora,True
1362,2020-01-02,1982-10-02,Segovia,True
1363,2024-06-07,1964-02-21,Gijón,False
1364,2025-08-30,1957-01-22,Valencia,True
1365,2020-08-19,2005-12-23,La Laguna,False
1366,2020-04-26,1960-07-24,Palma,True
1367,2024-12-08,1971-12-10,Teruel,True
1368,2019-05-07,1947-01-15,Barakaldo,True
1369,2018-01-28,2008-07-24,Santiago de Compostela,False
1370,2023-05-30,1973-04-20,Cartagena,True
1371,2024-06-11,1964-08-24,Castellón de la Plana,True
1372,2023-09-25,1965-02-21,Barcelona,True
1373,2024-06-20,1951-07-04,Lucena,True
1374,2022-09-30,1982-11-29,Santiago de Compostela,True
1375,2021-11-23,1975-04-28,Oviedo,True
1376,2019-05-09,2002-08-23,Mérida,True
1377,2025-09-24,1940-10-02,El Ejido,True
1378,2022-04-04,1992-02-15,Málaga,True
1379,2024-11-14,1963-04-19,Gijón,True
1380,2020-08-29,1964-03-02,Elche,False
1381,2021-11-06,1972-10-29,Gijón,True
1382,2020-05-12,1977-08-06,Guadalajara,True
1383,2022-06-29,1965-01-31,Tarragona,True
1384,2019-06-22,1991-08-31,Santa Cruz de Tenerife,True
1385,2021-01-10,1961-02-25,Ourense,True
1386,2022-04-10,1957-08-03,Huesca,True
1387,2019-09-05,1982-06-07,El Ejido,True
1388,2023-08-09,1952-01-24,Pamplona,True
1389,2021-07-17,2010-06-15,Castellón de la Plana,True
1390,2024-04-21,1990-12-10,Lucena,True
1391,2025-09-29,1954-08-27,Granada,True
1392,2020-11-07,1982-10-02,Pamplona,True
1393,2021-10-02,1963-04-22,Cuenca,True
1394,2024-04-02,1963-02-13,Albacete,True
1395,2019-05-12,1971-07-01,Móstoles,True
1396,2024-06-16,1998-04-20,Bilbao,True
1397,2021-03-11,1971-11-10,Soria,True
1398,2023-06-20,2009-07-03,Tarragona,False
1399,2022-04-10,1995-01-20,León,True
1400,2019-08-17,1955-01-13,Vitoria-Gasteiz,True
1401,2021-10-13,1977-11-04,Pamplona,True
1402,2022-07-16,1946-05-26,Jaén,True
1403,2020-07-23,1968-02-15,Segovia,True
1404,2025-12-19,1963-12-30,Móstoles,True
1405,2021-01-16,1979-11-30,Cuenca,True
1406,2023-11-04,1980-05-25,Badalona,True
1407,2018-04-05,1951-03-21,La Laguna,True
1408,2025-11-10,2007-04-06,Jaén,True
1409,2022-06-15,1949-03-29,Málaga,True
1410,2023-04-23,1989-03-15,Lucena,True
1411,2022-06-15,1987-01-03,Jaén,True
1412,2024-12-06,1953-12-06,Jaén,True
1413,2022-05-16,1967-10-03,Santa Cruz de Tenerife,True
1414,2021-03-09,1979-10-04,Pamplona,True
1415,2023-11-28,1955-04-22,Jerez de la Frontera,True
1416,2022-01-01,1969-03-05,Elche,True
1417,2024-01-24,1964-06-09,Lugo,True
1418,2025-10-28,1988-05-19,Oviedo,True
1419,2023-02-14,1996-08-12,Vitoria-Gasteiz,False
1420,2022-11-17,1986-12-17,Vitoria-Gasteiz,True
1421,2021-06-22,1971-02-23,Torrevieja,True
1422,2019-01-02,1979-08-22,Salamanca,True
1423,2020-11-30,1953-12-20,Palencia,True
1424,2023-11-14,2008-01-11,Alcalá de Guadaíra,True
1425,2023-04-06,1988-01-03,El Ejido,True
1426,2023-07-08,2007-10-11,Torrevieja,True
1427,2022-10-30,1966-04-12,Getafe,True
1428,2018-01-30,1989-03-07,Guadalajara,True
1429,2024-04-15,1979-03-20,Barcelona,True
1430,2025-03-30,1974-12-18,Toledo,True
1431,2018-11-21,1977-11-17,Pamplona,True
1432,2024-11-16,2002-04-03,Burgos,True
1433,2023-12-19,1964-02-12,Badalona,True
1434,2018-10-08,1956-05-13,Alcalá de Guadaíra,True
1435,2025-02-21,1980-11-06,Cartagena,True
1436,2025-11-09,1995-11-14,Castellón de la Plana,True
1437,2018-03-21,1953-08-25,Lucena,False
1438,2018-04-01,1956-09-05,Marbella,True
1439,2019-05-28,2004-02-29,Lleida,True
1440,2020-08-11,1948-02-03,Teruel,True
1441,2020-06-08,1970-09-03,Terrassa,True
1442,2023-08-04,1973-04-26,Alicante,True
1443,2018-05-10,1969-08-17,Jaén,True
1444,2019-08-22,1945-01-10,Burgos,True
1445,2018-10-20,1988-09-24,Elche,True
1446,2020-10-21,1974-03-26,El Ejido,True
1447,2020-10-16,1974-07-10,Lleida,True
1448,2018-05-18,1957-11-13,Reus,True
1449,2019-01-20,1986-10-02,Logroño,False
1450,2023-04-21,1974-11-28,Salamanca,False
1451,2019-10-12,1996-06-11,Córdoba,True
1452,2024-03-01,1986-09-25,Sevilla,True
1453,2025-02-28,1966-10-22,Palma,True
1454,2018-08-02,1999-10-24,Las Palmas de Gran Canaria,False
1455,2020-08-24,1996-10-12,Girona,True
1456,2019-11-17,1964-10-08,Madrid,True
1457,2020-09-22,1940-10-19,Córdoba,True
1458,2025-09-30,1982-08-21,Getafe,True
1459,2019-01-02,1962-04-25,Zaragoza,True
1460,2025-09-10,1995-07-02,Zamora,False
1461,2025-01-04,1945-05-21,Granada,True
1462,2019-09-23,2002-12-02,A Coruña,True
1463,2019-05-31,1983-10-07,Santa Cruz de Tenerife,True
1464,2024-04-06,2010-09-29,San Sebastián,True
1465,2022-12-02,2005-10-11,Avilés,True
1466,2022-03-28,1972-02-18,Alcalá de Guadaíra,True
1467,2018-06-11,1983-07-16,Lleida,True
1468,2024-02-02,2002-07-14,Castellón de la Plana,True
1469,2020-02-04,1988-10-08,Albacete,True
1470,2023-04-03,1964-09-12,Getafe,False
1471,2024-03-21,1954-05-21,Motril,True
1472,2023-01-15,1966-07-11,Ávila,True
1473,2023-02-03,1940-01-24,Vitoria-Gasteiz,True
1474,2020-01-30,1941-09-05,Cartagena,False
1475,2024-12-15,1961-06-03,Soria,True
1476,2025-05-20,1988-05-08,Talavera de la Reina,True
1477,2025-08-30,1984-08-20,Lugo,True
1478,2021-03-05,1968-12-09,Badalona,True
1479,2019-03-29,1948-08-20,Mérida,True
1480,2018-06-29,1951-08-23,Oviedo,False
1481,2020-04-07,1949-08-08,Castellón de la Plana,True
1482,2018-05-11,1991-03-24,San Sebastián,True
1483,2025-05-18,1983-12-14,Cáceres,True
1484,2024-08-14,1962-12-17,Lucena,True
1485,2024-10-17,2004-05-26,Huelva,True
1486,2020-05-04,1998-10-30,Castellón de la Plana,False
1487,2018-11-24,1981-12-28,Vitoria-Gasteiz,True
1488,2024-04-04,2006-09-13,Terrassa,True
1489,2025-12-11,1945-03-25,Murcia,True
1490,2018-06-16,2005-11-16,Huelva,True
1491,2018-11-16,1959-05-15,Mérida,True
1492,2020-08-04,1987-09-12,Talavera de la Reina,True
1493,2023-11-26,1998-12-06,Santander,True
1494,2020-01-03,1990-02-05,Ourense,True
1495,2019-03-09,2008-09-29,Vitoria-Gasteiz,True
1496,2025-07-25,1981-02-25,Logroño,True
1497,2019-03-03,1954-12-19,Gijón,True
1498,2023-08-30,1970-04-12,Barakaldo,True
1499,2024-09-23,1979-09-29,Ciudad Real,False
1500,2024-03-03,1969-02-15,Guadalajara,True
1501,2025-02-06,1978-08-18,Soria,True
1502,2024-04-25,1988-12-13,Las Palmas de Gran Canaria,True
1503,2024-03-03,2006-10-19,Torrelavega,True
1504,2023-01-28,1980-02-23,Barcelona,True
1505,2018-05-22,1965-07-09,Getafe,True
1506,2019-07-08,1967-01-29,Almería,True
1507,2020-06-27,1959-04-10,Segovia,True
1508,2025-09-26,1964-10-03,Lugo,True
1509,2024-05-26,1991-04-13,Teruel,True
1510,2023-03-01,1971-11-28,Teruel,True
1511,2022-02-12,1992-03-24,Santander,True
1512,2021-05-15,1948-03-30,Pontevedra,True
1513,2020-06-09,2005-11-15,Huelva,True
1514,2023-05-31,1955-07-06,Castellón de la Plana,True
1515,2025-09-25,2003-01-20,Pontevedra,True
1516,2019-01-26,1993-05-26,San Sebastián,True
1517,2024-06-18,1974-03-25,Jaén,True
1518,2021-10-01,1971-03-19,Girona,True
1519,2019-05-09,2009-02-11,Santa Cruz de Tenerife,True
1520,2024-10-03,1941-01-09,Vitoria-Gasteiz,True
1521,2022-04-16,1944-11-08,Salamanca,True
1522,2021-07-31,1988-06-09,Vigo,True
1523,2023-08-20,2002-08-07,Telde,True
1524,2025-07-22,2005-08-19,Barcelona,False
1525,2024-09-03,1991-08-10,Gandía,True
1526,2022-11-05,1965-12-30,Barcelona,True
1527,2021-10-08,1947-05-28,Elche,True
1528,2018-07-21,1989-03-05,Hospitalet de Llobregat,True
1529,2022-06-21,1985-01-07,Girona,True
1530,2019-06-19,2008-05-13,Alcalá de Guadaíra,True
1531,2020-03-22,1983-10-08,Barcelona,True
1532,2020-03-14,1990-05-06,Murcia,False
1533,2023-11-18,1962-02-02,Santander,True
1534,2022-10-28,1969-01-05,Pontevedra,True
1535,2025-07-14,1977-02-07,Sabadell,True
1536,2020-02-20,1968-10-09,Albacete,True
1537,2018-04-10,2009-01-18,Salamanca,True
1538,2021-12-03,1995-04-14,Lleida,True
1539,2022-12-10,1944-01-10,Santa Cruz de Tenerife,True
1540,2022-03-12,1953-12-29,Jaén,True
1541,2018-08-12,1961-10-21,Cartagena,False
1542,2021-03-24,1941-03-26,Zamora,True
1543,2019-04-01,1967-05-17,Tarragona,True
1544,2021-09-21,1958-10-01,A Coruña,True
1545,2024-02-17,1986-12-11,Ávila,True
1546,2024-12-26,2005-06-26,Huesca,True
1547,2025-06-30,1941-08-25,Toledo,True
1548,2025-06-10,1987-04-06,Córdoba,True
1549,2018-09-04,1965-06-24,Palma,True
1550,2024-12-06,1964-05-03,Lucena,True
1551,2018-02-04,1945-12-22,Talavera de la Reina,True
1552,2025-06-08,1999-03-22,Cuenca,False
1553,2018-03-20,1966-03-29,Bilbao,True
1554,2022-04-09,1985-08-15,Málaga,False
1555,2023-06-09,1993-07-26,A Coruña,True
1556,2020-03-25,1984-11-30,Reus,True
1557,2025-12-28,1941-12-05,Córdoba,True
1558,2023-12-09,1967-05-10,Valladolid,True
1559,2019-10-06,1941-08-25,Albacete,True
1560,2021-12-26,1996-02-03,Palencia,True
1561,2023-08-16,1964-09-30,Granada,True
1562,2022-05-05,1942-08-23,Ourense,False
1563,2020-07-12,1953-08-11,Zamora,False
1564,2025-05-14,1952-04-24,Linares,True
1565,2023-11-03,2000-10-28,Murcia,False
1566,2025-09-12,1960-05-27,Terrassa,True
1567,2019-09-18,1978-04-05,Salamanca,False
1568,2021-09-10,1980-04-18,Santiago de Compostela,True
1569,2025-04-26,1952-06-06,Madrid,True
1570,2020-04-08,1952-05-22,Salamanca,True
1571,2023-11-16,1952-02-18,Girona,False
1572,2019-08-18,1998-11-15,Vigo,False
1573,2021-07-24,1946-01-31,Ourense,True
1574,2019-04-30,1956-07-08,Segovia,True
1575,2019-08-20,2005-03-24,Jerez de la Frontera,True
1576,2022-08-23,1976-11-22,Palencia,True
1577,2025-02-21,2006-03-28,Miranda de Ebro,True
1578,2020-02-09,1949-07-30,Dos Hermanas,True
1579,2024-11-11,1995-05-08,Burgos,True
1580,2024-11-13,1960-09-18,Getafe,True
1581,2025-09-16,1942-05-04,Ciudad Real,True
1582,2023-05-07,1952-01-11,Gandía,True
1583,2023-04-05,2003-11-17,Bilbao,True
1584,2022-05-07,1984-02-02,Elche,True
1585,2020-03-02,1960-04-19,Algeciras,True
1586,2018-03-03,1964-03-17,Badalona,True
1587,2025-07-12,1958-03-13,Ibiza,True
1588,2022-12-05,1995-05-11,Castellón de la Plana,True
1589,2023-02-18,1962-02-20,Sabadell,True
1590,2018-06-21,1994-07-16,Toledo,True
1591,2022-06-03,1994-11-10,Pontevedra,True
1592,2023-11-22,1997-07-17,Algeciras,True
1593,2023-01-24,1980-12-27,Córdoba,False
1594,2020-10-03,1986-07-14,A Coruña,True
1595,2018-06-10,1990-01-12,Talavera de la Reina,True
1596,2025-01-27,1944-06-03,Avilés,True
1597,2022-06-19,1967-04-28,León,True
1598,2022-09-27,1966-05-31,Murcia,False
1599,2025-09-27,1986-05-19,Huesca,True
1600,2025-03-31,1980-07-10,Linares,True
1601,2019-04-09,1956-02-16,Madrid,False
1602,2025-10-22,1989-01-07,Alcalá de Guadaíra,True
1603,2021-08-17,1980-06-13,Jerez de la Frontera,True
1604,2024-08-14,2003-12-07,Palma,False
1605,2019-01-05,1962-06-08,Soria,True
1606,2025-12-24,1954-09-17,Sevilla,True
1607,2025-12-02,1980-04-25,Vitoria-Gasteiz,True
1608,2023-11-16,2003-06-15,Talavera de la Reina,True
1609,2023-09-27,1994-11-29,Zaragoza,True
1610,2022-04-08,1943-12-09,Calatayud,False
1611,2024-05-05,1999-03-03,Teruel,True
1612,2019-08-16,1956-01-18,Lucena,True
1613,2021-06-21,2005-07-03,Tarragona,True
1614,2020-01-11,1950-07-19,Dos Hermanas,False
1615,2018-01-15,1995-11-08,Torrelavega,True
1616,2023-08-01,1984-09-25,Santiago de Compostela,True
1617,2024-10-26,1984-04-08,La Laguna,True
1618,2025-05-25,1982-09-05,Reus,True
1619,2018-11-22,1993-12-08,Getafe,True
1620,2024-02-20,1964-12-13,Cartagena,True
1621,2020-04-30,1944-05-21,Gijón,True
1622,2025-04-29,1971-04-24,Algeciras,True
1623,2018-05-13,1999-11-03,Pontevedra,True
1624,2021-05-07,1969-09-14,Linares,True
1625,2022-09-04,1955-12-28,Zaragoza,True
1626,2024-11-08,1999-04-18,Getafe,True
1627,2024-04-21,1955-12-01,Reus,True
1628,2022-01-15,1943-03-20,Linares,True
1629,2021-08-15,1973-01-24,Toledo,True
1630,2022-10-17,1989-05-20,Motril,True
1631,2019-07-06,1950-12-12,Miranda de Ebro,True
1632,2022-08-22,1987-01-25,Ibiza,True
1633,2024-11-11,1945-03-21,Marbella,True
1634,2025-01-20,1987-06-15,Linares,True
1635,2025-09-21,1994-04-04,León,True
1636,2021-07-20,1963-04-18,Cáceres,True
1637,2024-12-27,1971-09-30,Dos Hermanas,True
1638,2023-07-27,1986-08-16,Pamplona,True
1639,2020-01-07,1994-09-03,Santa Cruz de Tenerife,True
1640,2020-03-03,1940-02-21,Sevilla,True
1641,2025-01-05,1950-07-31,Ibiza,True
1642,2022-08-26,1977-02-22,Córdoba,True
1643,2024-04-14,1997-03-11,Las Palmas de Gran Canaria,True
1644,2020-04-04,2001-11-26,León,True
1645,2018-10-05,1967-08-12,Palencia,True
1646,2021-08-19,2008-10-24,Almería,True
1647,2021-09-27,1970-08-16,Barcelona,True
1648,2024-11-28,1942-08-12,Oviedo,True
1649,2021-10-16,2000-04-30,Torrevieja,False
1650,2018-05-26,1997-12-03,Alcalá de Guadaíra,True
1651,2025-01-13,1981-04-28,A Coruña,False
1652,2023-03-10,2010-05-02,Badalona,False
1653,2018-08-18,1986-09-30,Palencia,True
1654,2025-08-09,1968-04-21,Ourense,True
1655,2020-05-03,1991-10-20,Valladolid,True
1656,2021-12-19,1945-12-09,Teruel,True
1657,2018-05-08,1970-06-05,Toledo,True
1658,2019-11-11,1991-03-23,Móstoles,True
1659,2024-09-03,1950-06-25,Salamanca,True
1660,2021-07-12,2003-09-07,Algeciras,True
1661,2018-12-22,1984-08-04,La Laguna,True
1662,2021-05-24,1959-05-23,Cáceres,True
1663,2019-04-05,1973-07-28,Algeciras,True
1664,2019-01-15,1979-10-24,Gandía,True
1665,2023-05-31,1984-11-10,Teruel,True
1666,2023-06-04,2005-09-16,Cáceres,True
1667,2021-09-02,1952-11-08,Málaga,True
1668,2023-10-16,2000-09-16,Dos Hermanas,True
1669,2018-05-30,1981-03-18,Talavera de la Reina,True
1670,2023-11-10,1950-05-23,Almería,True
1671,2018-06-30,2001-08-21,Getafe,False
1672,2021-09-27,1981-11-19,Córdoba,True
1673,2025-05-23,2006-11-20,Salamanca,True
1674,2021-07-02,1997-04-24,Ibiza,True
1675,2020-02-28,1965-09-16,Miranda de Ebro,True
1676,2022-12-12,2000-03-17,Sevilla,True
1677,2019-10-08,1964-07-19,Torremolinos,True
1678,2024-12-26,1990-03-16,Badajoz,True
1679,2024-02-01,1971-06-06,Lugo,True
1680,2019-08-03,2003-03-11,León,True
1681,2019-12-03,1946-05-23,Salamanca,True
1682,2021-10-19,1988-06-30,Lleida,True
1683,2018-04-29,1982-03-26,Lucena,True
1684,2018-08-09,1947-09-22,Sabadell,True
1685,2025-11-26,1993-06-24,Alcalá de Henares,True
1686,2025-09-27,2002-09-28,Tarragona,True
1687,2021-07-03,1969-10-24,Palma,True
1688,2025-07-10,1987-11-11,Jaén,False
1689,2023-03-23,1990-12-09,Dos Hermanas,True
1690,2025-11-01,1982-01-04,Málaga,True
1691,2025-09-04,1997-10-24,Alicante,True
1692,2020-07-05,1952-11-22,Murcia,True
1693,2022-01-28,1975-03-05,Gijón,True
1694,2025-06-17,1969-08-20,Soria,True
1695,2018-05-04,1945-11-11,Elche,True
1696,2023-05-15,1981-05-18,Calatayud,True
1697,2021-11-28,1994-03-24,Pontevedra,True
1698,2019-02-26,1976-05-24,Marbella,True
1699,2025-04-14,1946-05-13,Palencia,True
1700,2022-06-30,1992-12-23,Badalona,True
1701,2020-09-25,1989-02-27,Zaragoza,False
1702,2022-04-22,1945-12-04,Zamora,True
1703,2025-10-13,1993-01-06,Girona,True
1704,2022-11-19,1990-11-20,Zamora,True
1705,2020-08-25,1955-07-12,Barakaldo,True
1706,2025-12-25,1991-07-07,Castellón de la Plana,True
1707,2024-09-07,1981-07-12,Soria,True
1708,2022-12-29,1955-10-21,Salamanca,False
1709,2018-10-13,1993-09-02,Marbella,True
1710,2024-09-08,2009-03-14,Toledo,True
1711,2025-03-26,1999-03-24,Granada,True
1712,2019-07-24,1992-02-07,Vitoria-Gasteiz,True
1713,2019-08-24,1999-04-16,Teruel,True
1714,2021-04-08,1974-12-26,Murcia,True
1715,2020-03-12,1958-06-14,Segovia,True
1716,2025-08-15,1967-04-28,Girona,True
1717,2021-11-11,1948-01-04,Madrid,True
1718,2023-09-22,1976-04-05,Dos Hermanas,False
1719,2018-09-13,1973-02-14,Lugo,False
1720,2018-01-04,2003-02-06,Ourense,True
1721,2022-01-11,1949-11-03,León,False
1722,2020-08-21,1978-09-24,Alcalá de Henares,True
1723,2021-07-27,2003-11-09,Toledo,True
1724,2022-11-18,1988-11-26,Las Palmas de Gran Canaria,True
1725,2023-04-30,1952-06-23,Avilés,True
1726,2022-01-15,1977-06-06,Teruel,True
1727,2025-07-07,1951-04-06,Alcalá de Guadaíra,True
1728,2025-04-09,1941-05-29,Huesca,True
1729,2023-06-17,1999-01-09,Girona,False
1730,2019-07-11,1947-08-06,Alcalá de Guadaíra,True
1731,2022-08-31,1980-11-29,Móstoles,False
1732,2024-12-27,1956-02-17,Reus,True
1733,2024-03-11,1980-05-17,Talavera de la Reina,True
1734,2020-02-01,1978-02-08,Móstoles,True
1735,2023-08-03,2005-07-28,La Laguna,True
1736,2021-01-07,1976-11-09,Santiago de Compostela,True
1737,2018-05-18,1943-05-25,Vigo,True
1738,2022-02-18,1950-02-25,Madrid,True
1739,2025-09-29,1947-03-08,Huesca,True
1740,2023-11-27,2007-05-04,Miranda de Ebro,True
1741,2018-11-17,1986-12-14,Murcia,True
1742,2023-04-20,1996-07-30,Barakaldo,False
1743,2018-11-16,2001-05-15,Vitoria-Gasteiz,True
1744,2024-07-02,1968-01-13,Murcia,True
1745,2021-11-08,1987-12-31,El Ejido,True
1746,2023-10-01,1982-02-04,Pontevedra,True
1747,2022-09-21,1971-08-30,Ponferrada,True
1748,2018-05-25,2002-05-10,Getafe,True
1749,2024-04-27,1963-05-14,Granada,True
1750,2024-06-26,1955-03-03,Pontevedra,True
1751,2021-04-10,2006-02-25,Cartagena,True
1752,2023-06-09,1947-05-27,Dos Hermanas,True
1753,2021-02-12,1962-08-12,Dos Hermanas,True
1754,2021-02-01,1963-01-19,El Ejido,True
1755,2024-10-09,1955-08-31,Alcalá de Henares,True
1756,2025-05-23,1980-01-26,Guadalajara,True
1757,2020-12-06,2010-03-15,La Laguna,True
1758,2023-12-01,1942-12-20,Zamora,False
1759,2019-08-18,1993-06-05,Teruel,True
1760,2022-08-19,2009-02-10,Talavera de la Reina,True
1761,2022-12-08,2005-02-17,Vitoria-Gasteiz,True
1762,2024-06-24,2005-11-18,Albacete,True
1763,2020-12-18,2007-10-11,Torremolinos,True
1764,2023-03-16,1975-10-10,Elche,True
1765,2023-12-22,1960-12-17,Toledo,True
1766,2022-05-17,1982-07-30,Ávila,True
1767,2022-11-16,1941-01-23,León,False
1768,2023-01-13,1974-04-09,Segovia,False
1769,2025-08-29,1943-09-06,Málaga,False
1770,2025-02-23,1971-09-29,Girona,True
1771,2025-04-24,1964-06-15,Valladolid,True
1772,2019-02-07,1962-11-28,Bilbao,True
1773,2023-03-04,2009-05-12,La Laguna,True
1774,2024-08-08,2009-02-14,Avilés,True
1775,2025-08-07,2001-12-05,Gijón,True
1776,2018-02-13,2000-05-11,El Ejido,True
1777,2018-02-18,1976-11-22,Málaga,True
1778,2025-09-08,1980-01-03,Albacete,True
1779,2021-03-06,1962-08-07,Avilés,True
1780,2024-12-12,1948-03-31,Granada,False
1781,2025-05-13,1959-06-14,Getafe,True
1782,2025-12-10,1950-10-06,Linares,False
1783,2019-06-17,1973-09-23,Barakaldo,True
1784,2025-04-07,1990-10-13,Gijón,False
1785,2025-10-20,1956-07-12,Torrelavega,True
1786,2025-05-29,1946-10-17,Vitoria-Gasteiz,True
1787,2021-02-06,2009-01-08,Sabadell,True
1788,2025-06-27,2009-01-25,Soria,True
1789,2018-10-31,1964-11-16,Granada,True
1790,2021-09-24,1945-05-22,Ávila,False
1791,2020-12-20,1955-12-18,Lleida,True
1792,2020-04-01,1994-10-02,Barcelona,True
1793,2023-07-09,1949-09-23,Huesca,True
1794,2022-11-02,1959-08-05,Murcia,True
1795,2022-12-14,2004-03-07,Ávila,True
1796,2018-10-26,1946-04-26,Pontevedra,True
1797,2023-01-01,1941-09-06,Valencia,True
1798,2025-03-07,1940-01-29,Algeciras,True
1799,2020-12-27,1953-08-07,Valladolid,False
1800,2024-06-11,1940-05-01,Badajoz,True
1801,2023-07-03,1982-11-23,Girona,True
1802,2018-10-15,1988-06-15,Telde,True
1803,2025-09-24,2009-12-17,Torrevieja,True
1804,2024-01-02,1972-03-14,Valladolid,True
1805,2022-06-29,1944-12-13,Pamplona,False
1806,2025-04-04,1948-02-18,Cuenca,True
1807,2021-10-24,1947-03-21,Reus,True
1808,2021-04-02,1998-02-11,Palma,True
1809,2018-06-11,1974-06-19,Barakaldo,True
1810,2025-10-21,1974-12-30,Marbella,True
1811,2022-01-11,1983-08-24,Jaén,False
1812,2022-11-29,2005-12-20,Avilés,True
1813,2020-03-01,1942-04-11,Alcalá de Henares,True
1814,2022-05-12,1945-08-26,Santiago de Compostela,True
1815,2023-08-09,1987-11-26,Tarragona,False
1816,2018-03-09,1943-04-28,Zamora,True
1817,2018-06-25,1976-05-18,Sevilla,True
1818,2025-05-02,1999-11-13,Mérida,True
1819,2025-08-09,1988-02-20,Teruel,True
1820,2020-08-12,1946-06-18,Algeciras,True
1821,2023-06-26,1998-08-28,Cádiz,True
1822,2024-12-07,1944-02-09,Santander,True
1823,2019-06-19,1941-04-15,Oviedo,True
1824,2021-06-12,1948-09-23,Reus,True
1825,2024-08-17,1945-09-26,Marbella,True
1826,2024-09-03,1995-03-25,Telde,True
1827,2020-04-10,1978-03-28,Zamora,True
1828,2025-08-10,1976-01-25,Soria,True
1829,2025-09-03,1991-09-03,Santiago de Compostela,True
1830,2020-05-23,2008-07-24,Córdoba,True
1831,2021-10-06,1945-09-02,Sevilla,True
1832,2022-08-28,1955-01-28,Guadalajara,True
1833,2022-12-02,1961-11-09,Madrid,True
1834,2019-02-14,2010-12-20,Pamplona,True
1835,2019-10-09,1941-05-27,Castellón de la Plana,True
1836,2018-01-30,1956-02-05,Linares,True
1837,2024-08-28,1965-06-15,Terrassa,True
1838,2023-05-04,2002-02-11,Dos Hermanas,True
1839,2025-03-05,1964-04-22,Mérida,True
1840,2020-09-06,1955-08-29,Murcia,True
1841,2024-09-08,1956-02-24,Valencia,True
1842,2018-12-27,1996-04-07,Palencia,True
1843,2018-01-19,1990-01-13,La Laguna,True
1844,2023-12-12,1948-08-01,Cartagena,True
1845,2024-01-20,1985-07-14,Telde,True
1846,2025-01-09,1999-02-24,Ibiza,True
1847,2020-03-04,1950-02-09,Teruel,True
1848,2023-04-28,1984-08-19,Oviedo,True
1849,2018-06-26,1944-11-05,San Sebastián,True
1850,2020-05-08,1978-12-30,Torrelavega,True
1851,2023-01-31,1943-11-20,Marbella,True
1852,2024-01-11,1955-10-12,Zaragoza,True
1853,2023-06-10,1986-03-12,Torremolinos,True
1854,2020-08-21,2004-09-19,Lleida,True
1855,2021-08-28,1977-08-05,Palma,True
1856,2021-08-27,1960-08-21,Torremolinos,True
1857,2019-02-06,1961-04-09,Badalona,False
1858,2022-03-19,1959-10-18,Huelva,True
1859,2023-06-08,1944-11-15,Girona,True
1860,2024-11-01,1980-10-26,Oviedo,True
1861,2019-07-13,1981-01-24,Avilés,True
1862,2021-01-09,1958-02-21,Valladolid,True
1863,2025-10-06,1991-01-07,Granada,True
1864,2019-04-01,1981-10-06,Reus,True
1865,2021-11-08,1959-09-22,Ponferrada,True
1866,2025-02-26,1994-11-11,Calatayud,True
1867,2024-03-14,1960-08-09,Linares,True
1868,2023-11-08,1983-11-21,Las Palmas de Gran Canaria,True
1869,2023-03-11,1965-01-16,El Ejido,True
1870,2020-10-07,1962-03-26,Soria,True
1871,2020-06-29,1993-02-02,Teruel,False
1872,2018-01-21,1977-06-24,Córdoba,True
1873,2023-04-12,2005-10-20,Gandía,True
1874,2023-12-16,1975-05-18,Torrevieja,True
1875,2025-10-24,1948-10-16,Tarragona,True
1876,2018-12-07,1990-02-07,El Ejido,True
1877,2022-07-24,1959-07-23,Dos Hermanas,True
1878,2020-09-06,1998-02-06,Linares,True
1879,2025-07-03,1967-05-07,Zaragoza,True
1880,2024-05-25,2007-01-16,Madrid,True
1881,2023-02-07,1981-08-09,Alcalá de Guadaíra,False
1882,2022-07-19,1956-08-04,Guadalajara,True
1883,2025-11-23,1996-10-28,Almería,False
1884,2018-10-17,1974-07-12,Valladolid,True
